actor,region,region_key,dmu,predicted_vulnerability_label,base_cost,base_revenue,base_margin,historical_flood_exposure_score,historical_flood_exposure_level,external_data_coverage,flood_scenario,flood_probability_reference,monte_carlo_n_simulations,exposure_stress_modifier,failure_probability,expected_stressed_margin,p05_stressed_margin,p50_stressed_margin,p95_stressed_margin,expected_stressed_cost_revenue_ratio,cost_shock_min,cost_shock_mode,cost_shock_max,revenue_shock_min,revenue_shock_mode,revenue_shock_max,monte_carlo_risk_label
Rice Miller,Subang,SUBANG,17,High Vulnerability,172690075.97340932,155200000.0,-17490075.973409325,0.3641466525278,Medium,multi-year,High,0.5499976285304322,1000,1.03641466525278,1.0,-97147145.96266581,-117152349.80219363,-97454724.93005583,-76305541.30871978,1.7553522204104017,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Subang,SUBANG,18,Low Vulnerability,117690075.97340932,139000000.0,21309924.026590675,0.3641466525278,Medium,multi-year,High,0.5499976285304322,1000,1.03641466525278,1.0,-38485081.383295365,-54218741.11618808,-38412011.86379572,-23914436.310671326,1.3344635994813343,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Subang,SUBANG,19,High Vulnerability,114880151.94681863,107163298.62889,-7716853.317928642,0.3641466525278,Medium,multi-year,High,0.5499976285304322,1000,1.03641466525278,1.0,-60980711.58691123,-74608941.63208269,-60452723.53783483,-46944263.193797804,1.6857711387948402,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Subang,SUBANG,20,High Vulnerability,114880151.94681863,102763298.62889,-12116853.317928642,0.3641466525278,Medium,multi-year,High,0.5499976285304322,1000,1.03641466525278,1.0,-64586771.59486285,-78161447.41806065,-64608890.813088484,-51360042.493548684,1.7562922764306694,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Subang,SUBANG,21,High Vulnerability,126370227.92022796,106000000.0,-20370227.92022796,0.3641466525278,Medium,multi-year,High,0.5499976285304322,1000,1.03641466525278,1.0,-78047757.45229948,-93063717.03876562,-77898585.47645861,-63252655.93334399,1.8894085795994338,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,1,Medium Vulnerability,605194576.4482431,662400000.0,57205423.55175686,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-230158267.79053637,-302781360.6160447,-229939356.85023415,-160661914.4205046,1.4157657042903338,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,2,Medium Vulnerability,403397057.4548908,409600000.0,6202942.545109212,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-180329337.90836003,-228207018.65759307,-179667877.33863264,-132955380.50313869,1.5272091583191927,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,3,Low Vulnerability,405194576.4482431,561600000.0,156405423.55175692,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,0.957,-53088089.08948111,-104815829.57585484,-52151985.528843194,-2030166.5000150176,1.1142645329589544,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,4,Medium Vulnerability,307797518.99335235,331200000.0,23402481.006647646,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-121563456.72899969,-158816170.40013134,-121609768.70273915,-86158704.01727778,1.4398921088760044,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,5,Low Vulnerability,307797518.99335235,381200000.0,73402481.00664765,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-79942111.93013822,-120366455.39155044,-79681330.43891948,-41630749.31071799,1.2517506013769941,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,6,Medium Vulnerability,307797518.99335235,309600000.0,1802481.0066476464,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-141032598.14938056,-176154698.3767781,-141578758.93076432,-103810365.90548074,1.5450877808795676,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,7,Medium Vulnerability,207392556.980057,232155586.84644705,24763029.86639005,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-74483069.98716973,-99852898.8715232,-74347892.78325215,-50814851.68872443,1.384557529015934,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,8,High Vulnerability,128047518.99335232,124800000.0,-3247518.993352324,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-61909216.68357641,-76607887.27062508,-61565797.03814859,-47121349.0991796,1.5941900028580793,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,9,Low Vulnerability,122997518.99335232,144800000.0,21802481.006647676,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-38315624.09172612,-53118988.36468514,-38030532.75204769,-23687271.500674445,1.3177305378446658,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,10,Low Vulnerability,62397518.99335233,76800000.0,14402481.006647669,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-16497951.321850581,-24600236.184000842,-16461073.280442655,-9221983.518139243,1.2581268233883176,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,11,High Vulnerability,66187594.96676165,65000000.0,-1187594.9667616487,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-31648170.10054525,-39391097.057246745,-31682170.585667685,-23826562.577375792,1.581853090738462,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,12,Medium Vulnerability,64500000.0,64600000.0,100000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-29620114.023782197,-37045430.12536032,-29571128.251197413,-22127805.525952514,1.5483415053547773,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,13,Low Vulnerability,46980000.0,64800000.0,17820000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,0.968,-6466696.696494045,-12542769.97267507,-6419820.071189832,-590449.3619988883,1.1203754045469745,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,14,Medium Vulnerability,42099538.461538464,47443484.3830005,5343945.921462037,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-14795561.923424626,-19777878.187746275,-14759011.771072987,-9619773.220148921,1.3736599614024374,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,15,Low Vulnerability,37400000.0,44940000.0,7540000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-10842388.364876674,-15402583.035641052,-10827908.177573837,-6232670.97312863,1.2899670626421573,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,16,High Vulnerability,32690075.97340932,31628989.588667,-1061086.3847423196,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-15920199.032549307,-19937621.360746283,-15880017.965007447,-12350254.031708142,1.6028680010319594,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,17,High Vulnerability,32345037.98670466,32300000.0,-45037.98670465872,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-14959442.29118314,-18614990.5671769,-14982536.357472513,-10890953.63656973,1.5552165276988368,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,18,Low Vulnerability,25260000.0,30062000.0,4802000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-7659196.127328786,-10549354.478818035,-7641116.385926165,-4690701.935520441,1.3061619914638614,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,19,Medium Vulnerability,25050000.0,26840000.0,1790000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-9895814.802281834,-12798136.827640465,-9842759.98231817,-7032936.155252044,1.440733357303645,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,20,Medium Vulnerability,24897518.99335233,25690824.657222506,793305.6638701744,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-10769135.479253322,-13596287.954707885,-10764632.881294936,-7869129.400582245,1.501537414421468,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,21,Medium Vulnerability,17080000.0,19240000.0,2160000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-6048441.295518231,-8181167.607181814,-6047632.373666678,-3929365.4476972525,1.3767094476089101,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,22,Medium Vulnerability,16150000.0,16456000.0,306000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-7145007.746353168,-8938427.166314136,-7174012.486450729,-5286967.682445047,1.5187924907566273,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,23,Low Vulnerability,17892556.98005699,22300000.0,4407443.01994301,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-4518118.822043786,-6723846.696404992,-4507378.37017094,-2305346.7512335093,1.2432138385324178,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,24,Medium Vulnerability,14850000.0,16950000.0,2100000.0,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-5064549.13963076,-6844558.949219795,-5070645.535930114,-3293175.4840286137,1.3577979198651329,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,25,High Vulnerability,19549685.115938608,10040000.0,-9509685.115938608,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-16986615.70019451,-19100708.19768981,-16949873.66600118,-14925062.331978602,3.018743398630424,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,26,Low Vulnerability,11099999.999999996,13463228.821755702,2363228.8217557054,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-3059034.6110627917,-4439737.30812949,-3051100.5718297316,-1658654.3049012101,1.2723708594043643,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,27,High Vulnerability,10597518.99335233,7220000.0,-3377518.9933523294,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-7719849.578035024,-8866538.53070454,-7730671.903212376,-6578807.8034031335,2.277649825419566,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,28,High Vulnerability,16750146.65440015,9420000.0,-7330146.654400149,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-13880220.419011403,-15676524.084912058,-13868849.279273978,-12181279.35779233,2.760985168996781,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,29,High Vulnerability,5300000.0,3214898.9588667,-2085101.0411333,0.0065573770491803,Low,multi-year,High,0.5499976285304322,1000,1.0006557377049181,1.0,-4164420.981278383,-4730945.082810221,-4158178.4222220485,-3598272.0026709787,2.544405138751623,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,1,High Vulnerability,8100000.0,6300000.0,-1800000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-5372906.69506262,-6294662.022505193,-5375639.855789084,-4459942.158769612,2.026276544565229,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,2,High Vulnerability,8600000.0,6300000.0,-2300000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-6051320.845397412,-7014601.829347071,-6061167.681211267,-5060062.841566567,2.154976585386393,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,3,High Vulnerability,19435346.79825165,7040000.0,-12395346.798251651,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-19595180.961717024,-21819535.091915425,-19598693.03388255,-17367333.08580229,4.345590387735978,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,4,High Vulnerability,16680000.0,7920000.0,-8760000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-15289739.613462994,-17129455.319274046,-15264123.76421687,-13481846.780625315,3.3238714872153827,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,5,High Vulnerability,11670000.0,8100000.0,-3570000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-8539209.16425434,-9878309.215888454,-8511870.358415507,-7230253.7066234285,2.2655810520993405,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,6,High Vulnerability,11670888.0,8100000.0,-3570888.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-8518274.10667607,-9841521.433453659,-8517101.564782284,-7177253.221965873,2.2634992201709028,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,7,High Vulnerability,20400000.0,13200000.0,-7200000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-15764821.362089073,-18101478.48516904,-15821898.165161163,-13373841.652651604,2.4400200228292728,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,8,High Vulnerability,28950000.0,15840000.0,-13110000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-24778759.64963216,-27864583.041141525,-24840440.9556579,-21519572.04695069,2.8786619433119602,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,9,High Vulnerability,20400000.0,15840000.0,-4560000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-13516677.259754267,-15923574.763713958,-13459746.998588953,-11085354.6265419,2.028682587353746,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,10,High Vulnerability,25200000.0,15840000.0,-9360000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-19809601.334006622,-22620718.85296294,-19796812.618186526,-17080759.430301573,2.501859897520531,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,11,High Vulnerability,34300000.0,15840000.0,-18460000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-31789462.60558135,-35421862.30014068,-31840288.26491847,-28008461.99401541,3.413891139412446,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,12,High Vulnerability,43450000.0,24640000.0,-18810000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-36314365.32203288,-41275513.1240304,-36280825.37312733,-31480384.795378327,2.7723129360448957,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,13,High Vulnerability,38300000.0,29040000.0,-9260000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-26009172.1696286,-30239820.45137585,-26076382.821701374,-21587580.04231743,2.078244865064954,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,14,High Vulnerability,43000000.0,31680000.0,-11320000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-30060894.681770295,-34905238.89506282,-29990717.455368213,-25082518.165462065,2.144129406343716,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,15,High Vulnerability,49800000.0,31680000.0,-18120000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-39021732.58095297,-44641008.17130622,-38999530.22467522,-33427253.063354854,2.48256991090841,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,16,High Vulnerability,50200000.0,36960000.0,-13240000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-34828605.01563489,-40716256.41079366,-34745652.981134534,-29347210.222598817,2.132931817441152,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,17,High Vulnerability,56100000.0,42240000.0,-13860000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-38346795.501696065,-44791501.99706658,-38233405.77482556,-32098782.178567458,2.0924207913164166,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,18,High Vulnerability,89500000.0,88000000.0,-1500000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-43644648.16901421,-54176673.62334641,-43769590.2587791,-32943269.374406032,1.5980315986254945,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,19,High Vulnerability,89714138.71930066,88000000.0,-1714138.7193006575,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-44184212.51110602,-54738079.317331046,-44345426.8836267,-33143663.93852476,1.605212065365059,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,20,High Vulnerability,89800000.0,88000000.0,-1800000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-44462546.47709988,-55619100.65275713,-44496336.52921473,-33768520.62086408,1.6092561843660325,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,21,Medium Vulnerability,86900000.0,88000000.0,1100000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-40563193.5824433,-51190500.47339008,-40560469.692032866,-29873406.909680326,1.557136007330571,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,22,High Vulnerability,93800000.0,88000000.0,-5800000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-49305333.05199036,-60576998.91338534,-49425119.34568626,-38079544.450254865,1.6757573209457854,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,23,High Vulnerability,92735346.79825164,88000000.0,-4735346.798251644,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-48339064.358968794,-59924410.8782965,-48566806.51892384,-37067961.77395933,1.6616482643929382,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Garut,GARUT,24,Medium Vulnerability,86750000.0,88000000.0,1250000.0,0.3949554339103519,Medium,multi-year,High,0.5499976285304322,1000,1.0394955433910351,1.0,-40702242.763306014,-51563325.81764302,-40744376.38054337,-29861139.400724832,1.5580116031191777,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,1,Low Vulnerability,53300000.0,66000000.0,12700000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-13847288.416874465,-20865836.46618995,-13724895.780933179,-7163433.914965498,1.2521657121594345,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,2,High Vulnerability,72485345.0,66000000.0,-6485345.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-38783966.213711195,-46929338.36296625,-38865025.63059078,-30473287.139923982,1.7024294037903844,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,3,High Vulnerability,102806035.0,88000000.0,-14806035.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-60303916.76638256,-72194730.21409856,-60235147.67392356,-48742494.313804075,1.8197694631692771,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,4,High Vulnerability,99784828.0,88000000.0,-11784828.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-55938566.74897632,-67212135.15334095,-55831305.43943293,-45337406.94104936,1.7604437401429518,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,5,High Vulnerability,94749485.51755232,88000000.0,-6749485.517552316,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-49373098.32030755,-59818999.20606239,-49322421.749240175,-38709607.85599769,1.6713092177039366,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,6,High Vulnerability,98500000.0,88000000.0,-10500000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-54274862.2428072,-65524317.27896768,-54204281.30466561,-43711843.62673955,1.7390653283767783,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,7,High Vulnerability,100000000.0,88000000.0,-12000000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-56387343.28445289,-67531874.9125937,-56583854.07010602,-44940685.486694284,1.7674714211864775,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,8,Low Vulnerability,67756552.0,88000000.0,20243448.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,0.998,-14367500.130139085,-22696859.85404097,-14298010.789519958,-6288875.030485431,1.1965482162721768,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,9,High Vulnerability,103200000.0,88000000.0,-15200000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-60327627.54387661,-71293149.60196252,-60590163.81095445,-48946268.99025051,1.819318336792401,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,10,High Vulnerability,98480000.0,88000000.0,-10480000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-54640792.45308625,-66070250.75565685,-54471967.73344972,-43089097.89831594,1.7433234783708926,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,11,High Vulnerability,106200000.0,88000000.0,-18200000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-64135479.37873779,-76326212.21250592,-63753954.183851406,-52380131.03728107,1.8706959636116363,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,12,Low Vulnerability,85700000.0,103500000.0,17800000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-24689544.91932341,-35179283.697553486,-24650232.038708255,-14815666.319158643,1.286528670964046,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,13,Low Vulnerability,119000000.0,176000000.0,57000000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,0.777,-7157070.974440775,-22824502.994590268,-7126848.510532439,8324185.771778387,1.050090296266977,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,14,Low Vulnerability,142000000.0,190000000.0,48000000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,0.991,-25571339.01499471,-44145296.596530765,-25566986.785467356,-7774318.559963918,1.1625981549672073,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Indramayu,INDRAMAYU,15,Low Vulnerability,280700000.0,440000000.0,159300000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,0.404,4405264.41332853,-32354663.39894681,4703740.32636258,40321574.67874616,0.9895872012204884,0.15,0.3,0.45,0.08,0.15,0.25,Moderate Failure Probability
Middlemen,Indramayu,INDRAMAYU,16,Medium Vulnerability,973100000.0,1056000000.0,82900000.0,0.0559353146853146,Low,multi-year,High,0.5499976285304322,1000,1.0055935314685314,1.0,-377876365.47282726,-499404437.30621034,-376967924.36904335,-259914207.15409392,1.42892602761445,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Karawang,KARAWANG,1,Medium Vulnerability,154700000.0,176000000.0,21300000.0,1.0,High,multi-year,High,0.5499976285304322,1000,1.1,1.0,-60216913.048334226,-80946208.90205382,-60311334.61202276,-38445431.28302203,1.4184406461259258,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Karawang,KARAWANG,2,Medium Vulnerability,22150000.0,22500000.0,350000.0,1.0,High,multi-year,High,0.5499976285304322,1000,1.1,1.0,-10987009.42809466,-13954174.114913268,-11006769.104090255,-8103730.198061711,1.5968921531972773,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Karawang,KARAWANG,3,High Vulnerability,52700000.0,45000000.0,-7700000.0,1.0,High,multi-year,High,0.5499976285304322,1000,1.1,1.0,-32790917.111749757,-39367951.21128207,-32732636.227354422,-26770490.807776816,1.8871439953251319,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Karawang,KARAWANG,4,Medium Vulnerability,197000000.0,220000000.0,23000000.0,1.0,High,multi-year,High,0.5499976285304322,1000,1.1,1.0,-80779049.96430884,-107591824.92323457,-81155046.82621773,-53959225.92526879,1.4487405143697842,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
Middlemen,Karawang,KARAWANG,5,High Vulnerability,47600000.0,42750000.0,-4850000.0,1.0,High,multi-year,High,0.5499976285304322,1000,1.1,1.0,-28001157.70527883,-33669320.56117017,-27917924.253015447,-22337906.16715885,1.7982684227072132,0.15,0.3,0.45,0.08,0.15,0.25,Critical Failure Probability
