iteration,rank,unit,region,actor,score
226,7,Garut — Wholesaler,Garut,Wholesaler,0.9260172461244256
226,8,Subang — Middlemen,Subang,Middlemen,0.9248104555325146
226,9,Indramayu — Retail,Indramayu,Retail,0.9222997172309346
226,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9182357163456543
227,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
227,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9928906420657473
227,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9532697515232287
227,4,Garut — Retail,Garut,Retail,0.93637293293736
227,5,Subang — Retail,Subang,Retail,0.9331330519285693
227,6,Garut — Middlemen,Garut,Middlemen,0.9316333609811916
227,7,Garut — Wholesaler,Garut,Wholesaler,0.9058955674441637
227,8,Subang — Middlemen,Subang,Middlemen,0.9031662587634172
227,9,Indramayu — Retail,Indramayu,Retail,0.9007212519365267
227,10,Karawang — Middlemen,Karawang,Middlemen,0.8963665544265889
228,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
228,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9921769614363702
228,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9571277355988314
228,4,Garut — Retail,Garut,Retail,0.9479777364914648
228,5,Subang — Retail,Subang,Retail,0.945328770393284
228,6,Garut — Middlemen,Garut,Middlemen,0.942762377449045
228,7,Garut — Wholesaler,Garut,Wholesaler,0.91925991562293
228,8,Indramayu — Retail,Indramayu,Retail,0.9188284887079441
228,9,Subang — Middlemen,Subang,Middlemen,0.918143322816499
228,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9145829302364143
229,1,Karawang — Retail,Karawang,Retail,1.0
229,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9906582086458272
229,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9527333671639158
229,4,Garut — Retail,Garut,Retail,0.9494812736730942
229,5,Subang — Retail,Subang,Retail,0.9469088674697138
229,6,Garut — Middlemen,Garut,Middlemen,0.9432534127703123
229,7,Indramayu — Retail,Indramayu,Retail,0.9211744916898525
229,8,Garut — Wholesaler,Garut,Wholesaler,0.9174028525731759
229,9,Subang — Middlemen,Subang,Middlemen,0.9171063350686902
229,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.917051637510451
230,1,Karawang — Retail,Karawang,Retail,1.0
230,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9929333207936188
230,3,Karawang — Wholesaler,Karawang,Wholesaler,0.951887173833175
230,4,Garut — Retail,Garut,Retail,0.9479771097202729
230,5,Subang — Retail,Subang,Retail,0.9453281117069942
230,6,Garut — Middlemen,Garut,Middlemen,0.9432659902493522
230,7,Indramayu — Retail,Indramayu,Retail,0.9188275107427144
230,8,Garut — Wholesaler,Garut,Wholesaler,0.9167452215574671
230,9,Tasikmalaya — Retail,Tasikmalaya,Retail,0.914581901120128
230,10,Subang — Middlemen,Subang,Middlemen,0.9144149234909218
231,1,Karawang — Retail,Karawang,Retail,1.0
231,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9932849963156246
231,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9501617536398848
231,4,Garut — Retail,Garut,Retail,0.931536855961638
231,5,Subang — Retail,Subang,Retail,0.9280507226160035
231,6,Garut — Middlemen,Garut,Middlemen,0.9270601868387212
231,7,Garut — Wholesaler,Garut,Wholesaler,0.899536943126002
231,8,Subang — Middlemen,Subang,Middlemen,0.8958859450955522
231,9,Indramayu — Retail,Indramayu,Retail,0.8931754119370876
231,10,Karawang — Middlemen,Karawang,Middlemen,0.889754281002887
232,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
232,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9939900926372087
232,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9618878373159339
232,4,Garut — Retail,Garut,Retail,0.9371598029480857
232,5,Subang — Retail,Subang,Retail,0.9339599892458962
232,6,Garut — Middlemen,Garut,Middlemen,0.9331531980395582
232,7,Garut — Wholesaler,Garut,Wholesaler,0.9121799960584497
232,8,Subang — Middlemen,Subang,Middlemen,0.9095697487106328
232,9,Indramayu — Retail,Indramayu,Retail,0.9019490229648004
232,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8968206084562201
233,1,Karawang — Retail,Karawang,Retail,1.0
233,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9926764977047958
233,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9572136655003314
233,4,Garut — Retail,Garut,Retail,0.9536634488660104
233,5,Subang — Retail,Subang,Retail,0.9513039984157158
233,6,Garut — Middlemen,Garut,Middlemen,0.948781114002541
233,7,Indramayu — Retail,Indramayu,Retail,0.9277000339865936
233,8,Garut — Wholesaler,Garut,Wholesaler,0.9252846671020107
233,9,Subang — Middlemen,Subang,Middlemen,0.9240587067580492
233,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9239184888568607
234,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
234,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9914917882190332
234,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9546801544056678
234,4,Garut — Retail,Garut,Retail,0.931798699158398
234,5,Subang — Retail,Subang,Retail,0.9283258988302925
234,6,Garut — Middlemen,Garut,Middlemen,0.9261265579710869
234,7,Garut — Wholesaler,Garut,Wholesaler,0.9013025979809821
234,8,Subang — Middlemen,Subang,Middlemen,0.8996448010210143
234,9,Indramayu — Retail,Indramayu,Retail,0.8935839717837593
234,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8880180353744389
235,1,Karawang — Retail,Karawang,Retail,1.0
235,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9914139169273434
235,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9604766035728255
235,4,Garut — Retail,Garut,Retail,0.9471874837647105
235,5,Subang — Retail,Subang,Retail,0.9444982781125199
235,6,Garut — Middlemen,Garut,Middlemen,0.9414634283829395
235,7,Garut — Wholesaler,Garut,Wholesaler,0.9199135048503019
235,8,Subang — Middlemen,Subang,Middlemen,0.9197610565381394
235,9,Indramayu — Retail,Indramayu,Retail,0.9175954395515422
235,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9132853882276748
236,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
236,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9929184938676501
236,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9623368312680967
236,4,Garut — Retail,Garut,Retail,0.9499722714843799
236,5,Subang — Retail,Subang,Retail,0.9474248668182003
236,6,Garut — Middlemen,Garut,Middlemen,0.9452512673961466
236,7,Garut — Wholesaler,Garut,Wholesaler,0.9246221663657931
236,8,Subang — Middlemen,Subang,Middlemen,0.9235919070327935
236,9,Indramayu — Retail,Indramayu,Retail,0.9219406066509328
236,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.917857823006272
237,1,Karawang — Retail,Karawang,Retail,1.0
237,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9921789707548644
237,3,Karawang — Wholesaler,Karawang,Wholesaler,0.958444703539619
237,4,Garut — Retail,Garut,Retail,0.9287858545394453
237,5,Subang — Retail,Subang,Retail,0.9251596406011576
237,6,Garut — Middlemen,Garut,Middlemen,0.9235718350426881
237,7,Garut — Wholesaler,Garut,Wholesaler,0.9008115694107821
237,8,Subang — Middlemen,Subang,Middlemen,0.898865596258765
237,9,Indramayu — Retail,Indramayu,Retail,0.8888829623598149
237,10,Karawang — Middlemen,Karawang,Middlemen,0.8881068275625947
238,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
238,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9919270205096725
238,3,Karawang — Wholesaler,Karawang,Wholesaler,0.958935704127718
238,4,Garut — Retail,Garut,Retail,0.9405430638830522
238,5,Subang — Retail,Subang,Retail,0.9375155253360289
238,6,Garut — Middlemen,Garut,Middlemen,0.9351610775561672
238,7,Garut — Wholesaler,Garut,Wholesaler,0.9126989829115962
238,8,Subang — Middlemen,Subang,Middlemen,0.9116135312006529
238,9,Indramayu — Retail,Indramayu,Retail,0.9072280013226249
238,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9023756961402275
239,1,Karawang — Retail,Karawang,Retail,1.0
239,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9926365754324492
239,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9565796605475613
239,4,Garut — Retail,Garut,Retail,0.9501244437077975
239,5,Subang — Retail,Subang,Retail,0.9475847876291211
239,6,Garut — Middlemen,Garut,Middlemen,0.945215493996097
239,7,Indramayu — Retail,Indramayu,Retail,0.9221780444038952
239,8,Garut — Wholesaler,Garut,Wholesaler,0.9213650527598486
239,9,Subang — Middlemen,Subang,Middlemen,0.9199195680648621
239,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9181076795974141
240,1,Karawang — Retail,Karawang,Retail,1.0
240,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9936098594201375
240,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9541579313870909
240,4,Garut — Retail,Garut,Retail,0.9286181150630559
240,5,Subang — Retail,Subang,Retail,0.9249833598550058
240,6,Garut — Middlemen,Garut,Middlemen,0.9243580213431475
240,7,Garut — Wholesaler,Garut,Wholesaler,0.899059809697594
240,8,Subang — Middlemen,Subang,Middlemen,0.8954481135376645
240,9,Indramayu — Retail,Indramayu,Retail,0.8886212346708683
240,10,Karawang — Middlemen,Karawang,Middlemen,0.8828407212442925
241,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
241,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9920582236395563
241,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9567738231126423
241,4,Garut — Retail,Garut,Retail,0.9366125362164983
241,5,Subang — Retail,Subang,Retail,0.9333848557718631
241,6,Garut — Middlemen,Garut,Middlemen,0.9313180186428693
241,7,Garut — Wholesaler,Garut,Wholesaler,0.9076261423321561
241,8,Subang — Middlemen,Subang,Middlemen,0.9059877883830392
241,9,Indramayu — Retail,Indramayu,Retail,0.901095110338036
241,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8959220331648238
242,1,Karawang — Retail,Karawang,Retail,1.0
242,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9928108017620413
242,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9580461064772207
242,4,Garut — Retail,Garut,Retail,0.9449078332406613
242,5,Subang — Retail,Subang,Retail,0.9421025481150561
242,6,Garut — Middlemen,Garut,Middlemen,0.9401150344153555
242,7,Garut — Wholesaler,Garut,Wholesaler,0.9170764236372003
242,8,Subang — Middlemen,Subang,Middlemen,0.9153892674765848
242,9,Indramayu — Retail,Indramayu,Retail,0.9140384494135709
242,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9095423548662496
243,1,Karawang — Retail,Karawang,Retail,1.0
243,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9939568807774158
243,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9577846071134855
243,4,Garut — Retail,Garut,Retail,0.9323184765654393
243,5,Subang — Retail,Subang,Retail,0.9288721432273683
243,6,Garut — Middlemen,Garut,Middlemen,0.9282897304170498
243,7,Garut — Wholesaler,Garut,Wholesaler,0.9050063829969159
243,8,Subang — Middlemen,Subang,Middlemen,0.901710957805367
243,9,Indramayu — Retail,Indramayu,Retail,0.8943949921973189
243,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8888714750374687
244,1,Karawang — Retail,Karawang,Retail,1.0
244,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9909885175179671
244,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9562730166323826
244,4,Garut — Retail,Garut,Retail,0.9271379027008656
244,5,Subang — Retail,Subang,Retail,0.9234277752944314
244,6,Garut — Middlemen,Garut,Middlemen,0.9211302477128436
244,7,Garut — Wholesaler,Garut,Wholesaler,0.897246914879503
244,8,Subang — Middlemen,Subang,Middlemen,0.8959443168662057
244,9,Indramayu — Retail,Indramayu,Retail,0.8863116259309013
244,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8803653199922715
245,1,Karawang — Retail,Karawang,Retail,1.0
245,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9924915000467681
245,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9599422102287095
245,4,Garut — Retail,Garut,Retail,0.9480840551087723
245,5,Subang — Retail,Subang,Retail,0.9454405027391349
245,6,Garut — Middlemen,Garut,Middlemen,0.9430783884732843
245,7,Garut — Wholesaler,Garut,Wholesaler,0.9211357166485424
245,8,Subang — Middlemen,Subang,Middlemen,0.9200867521060725
245,9,Indramayu — Retail,Indramayu,Retail,0.9189943800449081
245,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9147574982797718
246,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
246,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9916618268015566
246,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9527540988189472
246,4,Garut — Retail,Garut,Retail,0.9326827681826625
246,5,Subang — Retail,Subang,Retail,0.9292549845208031
246,6,Garut — Middlemen,Garut,Middlemen,0.9271239860503669
246,7,Garut — Wholesaler,Garut,Wholesaler,0.9011998796467446
246,8,Subang — Middlemen,Subang,Middlemen,0.899229342735319
246,9,Indramayu — Retail,Indramayu,Retail,0.8949634046255129
246,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8894696174554267
247,1,Karawang — Retail,Karawang,Retail,1.0
247,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9914128109227028
247,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9526238592030775
247,4,Garut — Retail,Garut,Retail,0.9465257893609776
247,5,Subang — Retail,Subang,Retail,0.9438028903259038
247,6,Garut — Middlemen,Garut,Middlemen,0.9408009966427795
247,7,Indramayu — Retail,Indramayu,Retail,0.9165629828466224
247,8,Garut — Wholesaler,Garut,Wholesaler,0.9148246226918034
247,9,Subang — Middlemen,Subang,Middlemen,0.9137478886124503
247,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9121989303684056
248,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
248,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9940957799097414
248,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9568432729455191
248,4,Garut — Retail,Garut,Retail,0.9469109464604588
248,5,Subang — Retail,Subang,Retail,0.944207659568921
248,6,Garut — Middlemen,Garut,Middlemen,0.9429747997336199
248,7,Garut — Wholesaler,Garut,Wholesaler,0.919149031913178
248,8,Indramayu — Retail,Indramayu,Retail,0.9171639521574758
248,9,Subang — Middlemen,Subang,Middlemen,0.9163761620306325
248,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9128313325096722
249,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
249,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9915677174742956
249,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9575937934910591
249,4,Garut — Retail,Garut,Retail,0.9360135273475173
249,5,Subang — Retail,Subang,Retail,0.9327553454583193
249,6,Garut — Middlemen,Garut,Middlemen,0.9303920056637145
249,7,Garut — Wholesaler,Garut,Wholesaler,0.9072039980339622
249,8,Subang — Middlemen,Subang,Middlemen,0.9060294828608594
249,9,Indramayu — Retail,Indramayu,Retail,0.9001604632870757
249,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8949385007519682
250,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
250,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9912448788385971
250,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9590382056850174
250,4,Garut — Retail,Garut,Retail,0.9439547838351457
250,5,Subang — Retail,Subang,Retail,0.9411009695723052
250,6,Garut — Middlemen,Garut,Middlemen,0.9381180363942107
250,7,Garut — Wholesaler,Garut,Wholesaler,0.9157716523018504
250,8,Subang — Middlemen,Subang,Middlemen,0.9154295778362985
250,9,Indramayu — Retail,Indramayu,Retail,0.9125513849268634
250,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9079775116228236
251,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
251,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9910122193514933
251,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9505516258980025
251,4,Garut — Retail,Garut,Retail,0.9279360962340986
251,5,Subang — Retail,Subang,Retail,0.9242666127263862
251,6,Garut — Middlemen,Garut,Middlemen,0.9219442424684273
251,7,Garut — Wholesaler,Garut,Wholesaler,0.8948337835150126
251,8,Subang — Middlemen,Subang,Middlemen,0.892902909128345
251,9,Indramayu — Retail,Indramayu,Retail,0.8875570653067839
251,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8816759002729972
252,1,Karawang — Retail,Karawang,Retail,1.0
252,2,Karawang — Rice Miller,Karawang,Rice Miller,0.992305551278664
252,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9552231337657364
252,4,Garut — Retail,Garut,Retail,0.9422034521497787
252,5,Subang — Retail,Subang,Retail,0.9392604603320159
252,6,Garut — Middlemen,Garut,Middlemen,0.937073819668888
252,7,Garut — Wholesaler,Garut,Wholesaler,0.9124868248242688
252,8,Subang — Middlemen,Subang,Middlemen,0.9107547918090748
252,9,Indramayu — Retail,Indramayu,Retail,0.9098187425909221
252,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9051019423826723
253,1,Karawang — Retail,Karawang,Retail,1.0
253,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9916114179876998
253,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9569405697220696
253,4,Garut — Retail,Garut,Retail,0.9488942129746623
253,5,Subang — Retail,Subang,Retail,0.9462919137258271
253,6,Garut — Middlemen,Garut,Middlemen,0.9433018249664621
253,7,Indramayu — Retail,Indramayu,Retail,0.9202584876389317
253,8,Garut — Wholesaler,Garut,Wholesaler,0.9197418877856147
253,9,Subang — Middlemen,Subang,Middlemen,0.9191133482493963
253,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9160877231927822
254,1,Karawang — Retail,Karawang,Retail,1.0
254,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9915773655902455
254,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9543433797801528
254,4,Garut — Retail,Garut,Retail,0.9366916465268326
254,5,Subang — Retail,Subang,Retail,0.9334679943677036
254,6,Garut — Middlemen,Garut,Middlemen,0.9310765569203295
254,7,Garut — Wholesaler,Garut,Wholesaler,0.9060554914386244
254,8,Subang — Middlemen,Subang,Middlemen,0.9045386043431991
254,9,Indramayu — Retail,Indramayu,Retail,0.9012185479398535
254,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8960519269918336
255,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
255,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9915705925831783
255,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9579111223447465
255,4,Garut — Retail,Garut,Retail,0.9489149065904134
255,5,Subang — Retail,Subang,Retail,0.9463136610574852
255,6,Garut — Middlemen,Garut,Middlemen,0.9432953016458657
255,7,Indramayu — Retail,Indramayu,Retail,0.9202907763544033
255,8,Garut — Wholesaler,Garut,Wholesaler,0.9202859261958773
255,9,Subang — Middlemen,Subang,Middlemen,0.9198020207743783
255,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9161217007228062
256,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
256,2,Karawang — Rice Miller,Karawang,Rice Miller,0.993135762511557
256,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9521407528343184
256,4,Garut — Retail,Garut,Retail,0.9287904345617665
256,5,Subang — Retail,Subang,Retail,0.9251644538375497
256,6,Garut — Middlemen,Garut,Middlemen,0.9242142762361379
256,7,Garut — Wholesaler,Garut,Wholesaler,0.8978192560764682
256,8,Subang — Middlemen,Subang,Middlemen,0.894375158751933
256,9,Indramayu — Retail,Indramayu,Retail,0.8888901086719607
256,10,Karawang — Middlemen,Karawang,Middlemen,0.8870648627163124
257,1,Karawang — Retail,Karawang,Retail,1.0
257,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9925582526832383
257,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9607262261550269
257,4,Garut — Retail,Garut,Retail,0.9400749475876904
257,5,Subang — Retail,Subang,Retail,0.9370235726269321
257,6,Garut — Middlemen,Garut,Middlemen,0.9351137827098492
257,7,Garut — Wholesaler,Garut,Wholesaler,0.913607386921095
257,8,Subang — Middlemen,Subang,Middlemen,0.9121850005822011
257,9,Indramayu — Retail,Indramayu,Retail,0.9064975889070116
257,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.901607080559865
258,1,Karawang — Retail,Karawang,Retail,1.0
258,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9922607367592449
258,3,Karawang — Wholesaler,Karawang,Wholesaler,0.952944385358094
258,4,Garut — Retail,Garut,Retail,0.9328568750958947
258,5,Subang — Retail,Subang,Retail,0.9294379569327564
258,6,Garut — Middlemen,Garut,Middlemen,0.9276973662687246
258,7,Garut — Wholesaler,Garut,Wholesaler,0.9018296606594343
258,8,Subang — Middlemen,Subang,Middlemen,0.899399662106971
258,9,Indramayu — Retail,Indramayu,Retail,0.8952350675698046
258,10,Karawang — Middlemen,Karawang,Middlemen,0.8927928230262273
259,1,Karawang — Retail,Karawang,Retail,1.0
259,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9940088401034205
259,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9540643827400815
259,4,Garut — Retail,Garut,Retail,0.9348562533350331
259,5,Subang — Retail,Subang,Retail,0.9315391432212898
259,6,Garut — Middlemen,Garut,Middlemen,0.9308621467373134
259,7,Garut — Wholesaler,Garut,Wholesaler,0.9054773187561233
259,8,Subang — Middlemen,Subang,Middlemen,0.9018462669405015
259,9,Indramayu — Retail,Indramayu,Retail,0.8983547425391316
259,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8930383343925452
260,1,Karawang — Retail,Karawang,Retail,1.0
260,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9928582772111921
260,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9594015980492939
260,4,Garut — Retail,Garut,Retail,0.9229398733597203
260,5,Subang — Retail,Subang,Retail,0.9190159829092763
260,6,Garut — Middlemen,Garut,Middlemen,0.9181787248338483
260,7,Garut — Wholesaler,Garut,Wholesaler,0.8959001645649308
260,8,Subang — Middlemen,Subang,Middlemen,0.8932094511184958
260,9,Karawang — Middlemen,Karawang,Middlemen,0.8834367510568794
260,10,Indramayu — Retail,Indramayu,Retail,0.879761346049034
261,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
261,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9909890013962558
261,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9579230935582055
261,4,Garut — Retail,Garut,Retail,0.9341681240369791
261,5,Subang — Retail,Subang,Retail,0.9308159744793753
261,6,Garut — Middlemen,Garut,Middlemen,0.9281607916344831
261,7,Garut — Wholesaler,Garut,Wholesaler,0.9052075560570887
261,8,Subang — Middlemen,Subang,Middlemen,0.904449868057233
261,9,Indramayu — Retail,Indramayu,Retail,0.8972810388722734
261,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8919084722086632
262,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
262,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9918833967153943
262,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9546665635870993
262,4,Garut — Retail,Garut,Retail,0.9453930006043838
262,5,Subang — Retail,Subang,Retail,0.9426124201304367
262,6,Garut — Middlemen,Garut,Middlemen,0.9399819317479801
262,7,Garut — Wholesaler,Garut,Wholesaler,0.9151170532496558
262,8,Indramayu — Retail,Indramayu,Retail,0.9147954669957928
262,9,Subang — Middlemen,Subang,Middlemen,0.913829583464823
262,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9103389671579716
263,1,Karawang — Retail,Karawang,Retail,1.0
263,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9909608270761818
263,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9525553930712064
263,4,Garut — Retail,Garut,Retail,0.9455283932032317
263,5,Subang — Retail,Subang,Retail,0.9427547069007431
263,6,Garut — Middlemen,Garut,Middlemen,0.9395022779206862
263,7,Indramayu — Retail,Indramayu,Retail,0.9150067231220173
263,8,Garut — Wholesaler,Garut,Wholesaler,0.9135256948641528
263,9,Subang — Middlemen,Subang,Middlemen,0.9127601397272116
263,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.910561272730265
264,1,Karawang — Retail,Karawang,Retail,1.0
264,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9927553460766864
264,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9587857122093875
264,4,Garut — Retail,Garut,Retail,0.9464456295418424
264,5,Subang — Retail,Subang,Retail,0.9437186487804267
264,6,Garut — Middlemen,Garut,Middlemen,0.9416158602596333
264,7,Garut — Wholesaler,Garut,Wholesaler,0.9189988703318196
264,8,Subang — Middlemen,Subang,Middlemen,0.9175193483599857
264,9,Indramayu — Retail,Indramayu,Retail,0.9164379076725474
264,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9120673133182904
265,1,Karawang — Retail,Karawang,Retail,1.0
265,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9934678773688217
265,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9532475212696065
265,4,Garut — Retail,Garut,Retail,0.9475593442953841
265,5,Subang — Retail,Subang,Retail,0.9448890737273781
265,6,Garut — Middlemen,Garut,Middlemen,0.9432045958745985
265,7,Indramayu — Retail,Indramayu,Retail,0.9181756619261355
265,8,Garut — Wholesaler,Garut,Wholesaler,0.9174052494307838
265,9,Subang — Middlemen,Subang,Middlemen,0.9147708283370294
265,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9138959582941937
266,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
266,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9908632891395662
266,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9478728229273735
266,4,Garut — Retail,Garut,Retail,0.9473957399617917
266,5,Subang — Retail,Subang,Retail,0.9447171386848934
266,6,Garut — Middlemen,Garut,Middlemen,0.941304599388169
266,7,Indramayu — Retail,Indramayu,Retail,0.917920386393777
266,8,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9136273309444091
266,9,Garut — Wholesaler,Garut,Wholesaler,0.9126967633910676
266,10,Subang — Middlemen,Subang,Middlemen,0.9115744854793061
267,1,Karawang — Retail,Karawang,Retail,1.0
267,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9927719948633099
267,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9536766797071297
267,4,Garut — Retail,Garut,Retail,0.9512908800913882
267,5,Subang — Retail,Subang,Retail,0.9488106187838623
267,6,Garut — Middlemen,Garut,Middlemen,0.9464722100002615
267,7,Indramayu — Retail,Indramayu,Retail,0.923998061406165
267,8,Garut — Wholesaler,Garut,Wholesaler,0.920973875553377
267,9,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9200228899560638
267,10,Subang — Middlemen,Subang,Middlemen,0.9191474414938129
268,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
268,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9939469983395777
268,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9565137727957332
268,4,Garut — Retail,Garut,Retail,0.9383657666730886
268,5,Subang — Retail,Subang,Retail,0.9352273604685304
268,6,Garut — Middlemen,Garut,Middlemen,0.9343304322328071
268,7,Garut — Wholesaler,Garut,Wholesaler,0.9103315624883671
